a1,a6,a2,a4,a3
0,0,Lv.16,1198,26
0,0,Lv.17,12,29
0,0,Lv.10,1199,39
0,0,Lv.15,1172,17
0,0,Lv.18,9,24
0,0,Lv.20,1191,28
0,0,Lv.19,1202,27
0,0,Lv.19,1182,15
0,0,Lv.17,1180,25
0,0,Lv.13,1180,41
0,0,Lv.21,1202,33
0,0,Lv.16,1151,33
0,0,Lv.15,1187,25
0,0,Lv.20,1182,27
0,0,Lv.15,1190,25
0,0,Lv.17,8,24
0,0,Lv.17,1194,27
0,0,Lv.20,14,13
0,0,Lv.16,1182,2709
0,0,Lv.15,1165,26
0,0,Lv.16,1182,15
0,0,Lv.17,1196,36
0,0,Lv.15,1165,26
0,0,Lv.17,1174,24
0,0,Lv.17,7,24
0,0,Lv.15,1177,23
0,0,Lv.20,1175,35
0,0,Lv.14,1180,37
0,0,Lv.17,1171,28
0,0,Lv.19,1195,41
0,0,Lv.20,10,32
0,0,Lv.18,1203,20
0,0,Lv.18,1175,26
0,0,Lv.20,1169,23
0,0,Lv.19,1183,29
0,0,Lv.17,1174,18
0,0,Lv.10,1194,2789
0,0,Lv.19,1191,27
0,0,0,0,0
0,0,Lv.16,12,14
0,0,Lv.15,15,19
0,0,Lv.9,1176,26
0,0,Lv.16,1193,28
0,0,Lv.18,1201,38
0,0,Lv.17,8,20
0,0,Lv.19,1208,2391
0,0,Lv.19,1193,34
0,0,Lv.20,10,20
0,0,Lv.19,1199,2453
0,0,Lv.20,1168,41
0,0,Lv.15,1184,26
0,0,Lv.17,1180,26
0,0,Lv.16,1193,2845
0,0,Lv.13,1196,23
0,0,Lv.16,14,20
0,0,Lv.10,1172,24
0,0,Lv.16,1184,30
0,0,Lv.15,1186,2829
0,0,Lv.19,9,28
0,0,Lv.19,1182,21
0,0,Lv.14,1184,35
0,0,Lv.15,6,24
0,0,Lv.19,1196,27
0,0,Lv.15,1189,22
0,0,Lv.17,5,20
0,0,Lv.16,1196,23
0,0,Lv.14,10,23
0,0,Lv.21,1202,33
0,0,Lv.15,1193,2774
0,0,Lv.17,1190,2745
0,0,Lv.13,1189,20
0,0,Lv.18,11,23
0,0,Lv.18,1167,32
0,0,Lv.18,1165,27
0,0,Lv.19,6,22
0,0,Lv.17,1186,24
0,0,Lv.20,12,16
0,0,Lv.16,1168,36
0,0,Lv.17,5,19
0,0,Lv.20,1187,24
0,0,Lv.19,1184,22
0,0,Lv.10,1173,379
0,0,Lv.13,1175,16
0,0,Lv.17,1186,22
0,0,Lv.11,1185,24
0,0,Lv.19,1187,2798
0,0,Lv.19,1191,30
0,0,Lv.19,1171,40
0,0,Lv.19,1193,24
0,0,Lv.17,1182,16
0,0,Lv.15,1186,2747
0,0,Lv.20,1178,17
0,0,Lv.18,1184,37
0,0,Lv.19,1192,26
0,0,Lv.10,1177,18
0,0,Lv.16,1185,37
0,0,Lv.16,1187,25
0,0,Lv.16,1200,35
0,0,Lv.13,1199,18
0,0,Lv.19,1193,19
0,0,Lv.17,8,24
0,0,Lv.18,1187,34
0,0,0,0,0
0,0,Lv.20,1188,34
0,0,Lv.15,1168,2875
0,0,Lv.19,5,16
0,0,Lv.12,1171,29
0,0,Lv.15,1185,28
0,0,Lv.14,1192,25
0,0,Lv.18,1198,13
0,0,Lv.18,1211,2986
0,0,Lv.19,11,16
0,0,Lv.18,1195,2664
0,0,Lv.18,1214,2818
0,0,Lv.18,1160,30
0,0,Lv.17,7,19
0,0,Lv.12,5,20
0,0,Lv.19,12,11
0,0,Lv.18,1168,29
0,0,Lv.15,3,19
0,0,Lv.18,1183,40
0,0,Lv.10,1162,2749
0,0,Lv.16,1185,24
0,0,Lv.20,14,22
0,0,Lv.18,1186,23
0,0,Lv.19,1190,2675
0,0,Lv.16,14,21
0,0,Lv.16,1177,15
0,0,Lv.18,1207,29
0,0,Lv.19,1199,26
0,0,Lv.19,12,24
0,0,Lv.16,1189,34
0,0,Lv.18,1199,2508
0,0,Lv.12,5,15
0,0,Lv.9,1170,28
0,0,Lv.15,1205,33
0,0,Lv.17,1176,2428
0,0,Lv.15,1185,2466
0,0,Lv.15,1196,404
0,0,Lv.19,1178,20
0,0,Lv.19,1177,17
0,0,Lv.16,1203,33
0,0,Lv.20,1188,2706
0,0,Lv.17,1198,27
0,0,Lv.10,6,35
0,0,Lv.20,1192,20
0,0,Lv.15,1191,2408
0,0,Lv.18,1180,22
0,0,Lv.12,13,18
0,0,Lv.20,1178,25
0,0,Lv.18,1164,24
0,0,Lv.20,1182,41
0,0,Lv.10,1188,26
0,0,Lv.16,1192,26
0,0,Lv.18,10,17
0,0,Lv.15,1176,28
0,0,Lv.17,1171,31
0,0,Lv.10,7,21
0,0,Lv.18,1180,32
0,0,Lv.14,1171,19
0,0,Lv.19,1180,40
0,0,Lv.24,1301,22
0,0,Lv.17,1180,34
0,0,Lv.11,1178,23
0,0,Lv.18,1175,26
0,0,Lv.18,9,23
0,0,Lv.18,1173,26
0,0,Lv.21,1241,3002
0,0,Lv.16,1197,25
0,0,Lv.15,1182,16
0,0,Lv.12,13,25
0,0,Lv.18,1186,21
0,0,Lv.16,1190,35
0,0,Lv.20,1185,33
0,0,Lv.11,9,20
0,0,Lv.19,1183,27
0,0,Lv.13,1167,35
0,0,Lv.19,1191,22
0,0,Lv.12,1188,22
0,0,Lv.18,1181,25
0,0,Lv.15,1190,33
0,0,Lv.15,1175,23
0,0,Lv.16,1184,25
0,0,Lv.17,1172,19
0,0,Lv.16,1218,2933
0,0,Lv.18,1174,2648
0,0,Lv.14,1185,37
0,0,Lv.15,1171,27
0,0,Lv.19,1189,17
0,0,Lv.15,1192,2535
0,0,Lv.19,9,18
0,0,Lv.15,1201,313
0,0,Lv.17,1183,25
0,0,Lv.15,1190,19
0,0,Lv.19,1183,31
0,0,Lv.10,1185,2723
0,0,Lv.19,1190,2675
0,0,Lv.16,1210,2369
0,0,Lv.20,1161,16
0,0,Lv.20,1194,23
0,0,Lv.17,10,15
0,0,Lv.17,1169,33
0,0,Lv.19,1179,34
0,0,Lv.15,1150,27
0,0,Lv.12,1174,27
0,0,Lv.19,1168,26
0,0,Lv.19,1191,30
0,0,Lv.20,1197,2685
0,0,Lv.18,10,25
0,0,Lv.16,1186,24
0,0,Lv.13,1192,30
0,0,Lv.19,1183,24
0,0,Lv.17,1186,22
0,0,Lv.19,1175,23
0,0,Lv.15,1171,20
0,0,Lv.17,1209,2721
0,0,Lv.19,1169,19
0,0,Lv.10,7,19
0,0,Lv.19,11,24
0,0,0,0,0
0,0,Lv.12,1191,27
0,0,Lv.19,1182,15
0,0,Lv.20,1149,22
0,0,Lv.19,1171,20
0,0,Lv.15,1178,26
0,0,Lv.19,1172,31
0,0,Lv.10,9,21
0,0,Lv.19,1171,16
0,0,Lv.15,11,20
0,0,Lv.10,1167,16
0,0,Lv.16,1176,30
0,0,Lv.19,12,24
0,0,Lv.17,1185,29
0,0,Lv.19,8,21
0,0,Lv.17,1179,33
0,0,Lv.15,1175,27
0,0,Lv.20,1192,31
0,0,Lv.17,1178,29
0,0,Lv.9,1197,46
0,0,Lv.17,6,20
0,0,Lv.18,10,22
0,0,Lv.15,11,23
0,0,Lv.20,1176,19
0,0,Lv.15,8,31
0,0,Lv.19,1182,36
0,0,Lv.19,1179,24
0,0,Lv.19,9,27
0,0,Lv.18,1184,19
0,0,Lv.18,1203,2843
0,0,Lv.16,1166,32
0,0,Lv.17,1196,23
0,0,Lv.17,1188,20
0,0,Lv.20,1192,2688
0,0,Lv.11,1189,36
0,0,Lv.15,1193,32
0,0,Lv.16,1184,37
0,0,Lv.17,1188,15
0,0,Lv.18,1192,2470
0,0,Lv.18,1193,35
0,0,Lv.17,1179,16
0,0,Lv.18,6,19
0,0,Lv.19,1170,43
0,0,Lv.18,14,13
0,0,Lv.17,11,14
0,0,Lv.19,19,21
0,0,Lv.20,1196,28
0,0,Lv.11,15,16
0,0,Lv.18,1208,2385
0,0,Lv.10,1202,351
0,0,Lv.19,1190,2556
0,0,Lv.17,1167,21
0,0,Lv.18,11,17
0,0,Lv.19,3,21
0,0,Lv.12,1189,2807
0,0,Lv.13,1183,23
0,0,Lv.13,1182,2490
0,0,Lv.20,13,18
0,0,Lv.20,1181,2307
0,0,Lv.16,1190,33
0,0,Lv.11,1173,16
0,0,Lv.18,10,19
0,0,Lv.9,1193,23
0,0,Lv.17,1206,23
0,0,Lv.17,8,17
0,0,Lv.10,1174,14
0,0,Lv.20,1181,22
0,0,Lv.15,14,16
0,0,Lv.18,1178,20
0,0,Lv.17,12,21
0,0,Lv.18,8,30
0,0,Lv.19,1170,20
0,0,Lv.10,9,25
0,0,Lv.11,1190,21
0,0,Lv.19,1170,21
0,0,Lv.15,1186,27
0,0,Lv.16,1211,31
0,0,Lv.17,15,21
0,0,Lv.10,1186,26
0,0,Lv.18,1177,24
0,0,Lv.20,1181,23
0,0,Lv.17,1194,31
0,0,Lv.19,1181,22
0,0,Lv.18,1181,19
0,0,Lv.19,4,14
0,0,Lv.18,1172,34
0,0,Lv.13,1196,2494
0,0,Lv.18,1179,22
0,0,Lv.17,18,13
0,0,Lv.17,1201,20
0,0,Lv.20,1185,17
0,0,Lv.16,1195,33
0,0,Lv.17,1199,30
0,0,Lv.17,5,24
0,0,Lv.20,1206,35
0,0,Lv.13,1188,18
0,0,Lv.19,1187,33
0,0,Lv.17,1191,20
0,0,Lv.16,1209,26
0,0,Lv.12,11,18
0,0,Lv.17,1182,31
0,0,Lv.16,2,12
0,0,Lv.15,1174,21
0,0,Lv.17,1189,41
0,0,Lv.18,7,26
0,0,Lv.17,1191,29
0,0,Lv.17,1182,2861
0,0,Lv.18,1172,27
0,0,Lv.18,9,21
0,0,Lv.18,1193,33
0,0,Lv.19,1181,24
0,0,Lv.13,1174,22
0,0,Lv.17,5,21
0,0,Lv.19,13,14
0,0,Lv.13,1209,411
0,0,Lv.14,1201,2506
0,0,Lv.16,1190,28
0,0,Lv.16,1201,26
0,0,Lv.11,8,17
0,0,Lv.10,1151,26
0,0,Lv.16,1190,2620
0,0,Lv.19,6,22
0,0,Lv.13,1194,24
0,0,Lv.19,1194,33
0,0,0,0,0
0,0,Lv.17,11,27
0,0,Lv.19,1182,2719
0,0,Lv.14,1188,2694
0,0,Lv.18,1187,25
0,0,Lv.16,1182,31
0,0,Lv.19,11,18
0,0,Lv.15,1179,18
0,0,Lv.19,1201,37
0,0,Lv.17,1189,2804
0,0,Lv.14,10,25
0,0,Lv.10,1182,19
0,0,Lv.10,1167,25
0,0,Lv.12,1159,29
0,0,Lv.17,1175,26
0,0,Lv.18,1181,19
0,0,Lv.20,1184,22
0,0,Lv.15,1189,20
0,0,Lv.19,1173,19
0,0,Lv.13,1171,21
0,0,Lv.15,1175,25
0,0,Lv.19,6,22
0,0,0,0,0
0,0,Lv.18,1184,30
0,0,Lv.12,1182,30
0,0,Lv.15,1183,29
0,0,Lv.17,1182,39
0,0,Lv.18,1217,2696
0,0,Lv.15,1177,2450
0,0,Lv.13,1168,16
0,0,Lv.5,0,9
1,0,Lv.1,0,7
2,0,Lv.4,0,3
1,0,Lv.2,0,9
1,0,Lv.1,0,7
1,0,Lv.2,0,2
6,3957,Lv.13,3,13
1,0,Lv.2,0,5
1,0,Lv.2,0,5
10,0,Lv.2,0,5
2,0,Lv.2,0,5
5,0,Lv.3,1,8
2,0,Lv.2,0,5
0,632,Lv.6,0,2
0,632,Lv.6,0,2
1,139,Lv.10,4,16
1,0,Lv.2,0,5
2,0,Lv.3,0,1
1,0,Lv.2,0,1
2,0,Lv.3,0,4
1,0,Lv.2,0,4
2,0,Lv.2,0,1
3,0,Lv.6,2,8
215,3900,Lv.16,26,50
1,23778,Lv.16,20,8
2,5875,Lv.3,1,7
1,0,Lv.3,0,2
793,0,Lv.32,76,335
43,246151,Lv.27,68,34
4,23082,Lv.5,2,4
2239,57996,Lv.33,1683,1831
346,2545,Lv.25,122,90
33,0,Lv.6,1,14
1,872,Lv.4,1,4
0,872,0,0,0
26,12649,Lv.11,11,33
105,0,Lv.15,17,106
1806,115476,Lv.39,1487,112
119,6507,Lv.16,5,16
0,0,Lv.16,1191,27
0,0,Lv.19,1172,2467
0,0,Lv.13,1164,20
0,0,Lv.10,1213,2636
0,0,Lv.13,13,12
0,0,Lv.11,1167,2729
0,0,Lv.20,1188,35
0,0,Lv.16,1181,18
0,0,Lv.20,1184,377
0,0,Lv.13,1171,21
0,0,Lv.18,1193,20
0,0,Lv.18,16,17
0,0,Lv.16,1188,18
0,0,Lv.20,1164,20
0,0,Lv.19,1171,21
0,0,Lv.16,1186,25
0,0,Lv.17,9,19
0,0,Lv.20,1182,36
0,0,Lv.16,1160,2444
0,0,Lv.20,1195,28
0,0,Lv.19,1185,18
0,0,Lv.13,1188,25
0,0,Lv.16,1192,23
0,0,Lv.14,1175,20
0,0,Lv.17,14,24
0,0,Lv.17,1203,2795
0,0,Lv.17,1183,25
0,0,Lv.18,1199,32
0,0,Lv.18,1217,24
0,0,Lv.17,1195,2424
0,0,Lv.20,1180,19
0,0,Lv.20,1174,31
0,0,Lv.20,1183,22
0,0,Lv.17,1182,2609
0,0,Lv.19,1173,29
0,0,Lv.16,19,26
0,0,Lv.15,1157,20
0,0,Lv.20,1169,23
0,0,Lv.17,9,21
0,0,Lv.18,1193,32
0,0,0,0,0
0,0,Lv.19,1185,28
0,0,Lv.10,5,16
0,0,Lv.19,13,14
0,0,Lv.15,1192,27
0,0,Lv.16,1179,23
0,0,Lv.15,1180,22
0,0,Lv.20,17,23
0,0,Lv.18,1207,2507
0,0,Lv.18,1168,26
0,0,Lv.15,1181,25
0,0,Lv.19,1192,2414
0,0,Lv.15,1180,21
0,0,Lv.9,1196,25
0,0,Lv.18,8,17
0,0,Lv.17,1177,34
0,0,Lv.18,2,21
0,0,Lv.15,1200,132
0,0,Lv.18,15,25
0,0,Lv.17,1164,26
0,0,Lv.17,1161,20
0,0,Lv.18,1187,25
0,0,Lv.12,1178,21
0,0,Lv.9,13,17
0,0,Lv.17,1174,22
0,0,Lv.20,1186,2600
0,0,Lv.19,1173,19
0,0,Lv.17,1186,27
0,0,Lv.20,1200,33
0,0,Lv.18,1180,10
0,0,Lv.19,1183,20
0,0,Lv.20,1186,2511
0,0,Lv.16,2,12
0,0,Lv.17,1181,2376
0,0,Lv.19,1167,16
0,0,Lv.19,16,12
0,0,Lv.16,9,19
0,0,Lv.16,1174,19
0,0,Lv.19,1193,20
0,0,Lv.14,1182,24
0,0,Lv.15,1168,36
0,0,Lv.14,1192,2560
0,0,Lv.14,1161,35
0,0,Lv.17,1186,20
0,0,Lv.10,1194,2789
0,0,Lv.18,1189,27
0,0,Lv.15,1200,18
0,0,Lv.18,1187,24
0,0,Lv.18,1184,24
0,0,Lv.16,5,26
0,0,Lv.16,1180,22
0,0,Lv.17,1198,2762
0,0,Lv.17,13,21
0,0,Lv.17,1192,22
0,0,Lv.13,1169,22
0,0,Lv.11,1185,29
0,0,Lv.15,11,19
0,0,Lv.15,1207,31
0,0,Lv.19,1185,35
0,0,0,0,0
0,0,Lv.17,12,30
0,0,Lv.19,1185,35
0,0,Lv.14,7,24
0,0,Lv.11,1202,33
0,0,Lv.19,18,22
0,0,Lv.16,5,24
0,0,Lv.19,10,27
0,0,Lv.19,1207,34
0,0,Lv.12,1189,2807
0,0,Lv.19,1174,25
0,0,Lv.18,1175,19
0,0,Lv.17,1199,27
0,0,Lv.18,1201,2686
723,940242,Lv.45,6841,135
0,0,Lv.11,1192,35
0,0,Lv.16,10,24
0,0,Lv.15,1198,26
0,0,Lv.18,1181,20
0,0,Lv.5,0,18
0,0,Lv.12,1185,22
0,0,Lv.19,8,19
0,0,Lv.10,1174,14
0,0,Lv.17,12,17
0,0,Lv.17,1177,14
0,0,Lv.17,1172,19
0,0,Lv.19,8,20
0,0,Lv.17,1191,2708
0,0,Lv.15,1199,37
0,0,Lv.19,1185,2606
0,0,Lv.17,1184,28
0,0,Lv.16,1180,396
0,0,Lv.16,1202,31
0,0,Lv.16,1181,26
0,0,Lv.20,1181,2471
0,0,Lv.18,10,19
0,0,Lv.16,1189,2431
0,0,Lv.16,1155,16
0,0,Lv.20,1186,24
0,0,Lv.14,1171,24
0,0,Lv.13,6,17
0,0,Lv.18,1185,40
0,0,Lv.19,15,25
0,0,Lv.16,7,26
0,0,Lv.17,1155,14
0,0,Lv.20,1191,34
0,0,Lv.20,1194,21
0,0,Lv.19,1190,26
0,0,Lv.10,1185,28
0,0,Lv.15,1180,22
0,0,Lv.18,1193,2556
0,0,Lv.20,8,15
0,0,Lv.18,5,25
0,0,Lv.18,10,19
0,0,Lv.19,1180,20
0,0,Lv.19,1185,22
0,0,Lv.19,1186,41
0,0,Lv.16,1180,396
0,0,Lv.15,1181,27
0,0,Lv.19,8,20
0,0,Lv.18,11,16
0,0,Lv.19,1180,18
0,0,Lv.18,1187,21
0,0,Lv.16,1176,27
0,0,Lv.18,1188,26
0,0,Lv.20,1200,2404
0,0,Lv.12,1189,21
0,0,Lv.17,1191,36
0,0,Lv.13,16,18
0,0,Lv.16,8,15
0,0,Lv.12,1175,2472
0,0,Lv.14,8,16
0,0,Lv.20,1184,29
0,0,Lv.18,1180,2737
0,0,Lv.18,1174,24
0,0,Lv.20,1205,26
0,0,Lv.20,10,24
0,0,Lv.17,1157,2740
0,0,Lv.14,1185,29
0,0,Lv.14,1179,21
0,0,Lv.16,1190,18
0,0,Lv.18,1183,18
0,0,Lv.16,14,15
0,0,Lv.18,1182,13
0,0,Lv.17,6,16
0,0,Lv.19,1196,23
0,0,Lv.16,1191,24
0,0,Lv.19,1149,33
0,0,Lv.16,1186,23
0,0,Lv.18,1188,2815
0,0,Lv.20,1190,2415
0,0,Lv.20,1176,19
0,0,Lv.19,1184,34
0,0,Lv.15,13,15
0,0,Lv.17,1191,17
0,0,Lv.18,1178,19
0,0,Lv.9,1173,22
0,0,Lv.12,1185,23
0,0,Lv.13,1187,22
0,0,Lv.19,1175,39
0,0,Lv.16,6,14
0,0,Lv.18,1180,22
0,0,Lv.17,1182,2685
0,0,Lv.17,1175,23
0,0,Lv.15,1165,19
0,0,Lv.17,1188,24
0,0,Lv.16,1175,22
0,0,Lv.14,6,18
0,0,Lv.16,0,20
0,0,Lv.19,12,22
0,0,Lv.17,1171,31
0,0,Lv.16,5,22
0,0,Lv.20,1187,25
0,0,Lv.18,1191,2547
0,0,Lv.18,1175,29
0,0,Lv.13,1198,32
0,0,Lv.20,1192,30
0,0,Lv.15,1167,17
0,0,Lv.20,1179,20
0,0,Lv.19,1194,24
0,0,Lv.14,1180,21
0,0,Lv.18,1169,22
0,0,Lv.18,1190,2683
0,0,Lv.15,1226,2455
0,0,Lv.17,1193,21
0,0,Lv.16,1177,15
0,0,Lv.19,1193,31
0,0,Lv.17,1173,18
0,0,Lv.18,10,22
0,0,Lv.20,1179,20
0,0,Lv.15,1193,25
0,0,Lv.19,1178,26
0,0,Lv.17,11,22
0,0,Lv.19,1175,27
0,0,Lv.18,1199,2323
0,0,Lv.19,1176,16
0,0,Lv.19,1192,34
0,0,Lv.20,1185,16
0,0,Lv.16,9,20
0,0,Lv.18,1201,38
0,0,Lv.15,1175,23
0,0,Lv.14,1195,2495
0,0,Lv.13,1165,27
0,0,Lv.18,1184,25
0,0,Lv.20,13,20
0,0,Lv.15,1176,29
0,0,Lv.15,1176,36
0,0,Lv.15,1180,374
0,0,Lv.20,1186,40
0,0,Lv.15,1173,16
0,0,Lv.17,1173,16
0,0,Lv.16,1188,24
0,0,Lv.19,18,26
0,0,Lv.18,1245,3002
0,0,Lv.15,1189,29
0,0,Lv.19,1183,16
0,0,Lv.16,1171,343
0,0,Lv.18,1196,32
0,0,Lv.20,1172,18
82,0,Lv.9,3,13
0,0,Lv.1,0,0
0,159,Lv.3,0,8
22,0,Lv.5,0,3
0,0,Lv.15,1174,36
0,0,Lv.14,1195,36
0,0,Lv.15,1184,24
0,0,Lv.1,0,0
4,0,Lv.6,7,3
0,0,Lv.1,0,0
0,0,Lv.1,0,0
0,0,Lv.1,0,0
625,0,Lv.17,52,16
2,0,Lv.17,202,442
132,0,Lv.12,2,16
249,175119,Lv.37,1918,199
0,0,Lv.19,1182,15
0,0,Lv.20,1187,27
0,0,Lv.18,1194,25
0,0,Lv.19,1177,26
0,0,Lv.11,1200,40
0,0,Lv.16,1187,2673
0,0,Lv.10,1168,24
0,0,Lv.19,1190,26
0,0,Lv.16,1181,27
0,0,Lv.19,1185,22
0,0,Lv.9,10,22
0,0,Lv.15,1157,20
0,0,Lv.17,1192,22
0,0,Lv.11,14,19
0,0,Lv.18,9,32
0,0,Lv.18,12,19
0,0,Lv.17,1200,21
0,0,Lv.10,1194,21
0,0,Lv.18,1185,2783
0,0,Lv.20,1180,20
0,0,Lv.13,1183,28
0,0,Lv.14,1177,34
0,0,Lv.15,1191,22
0,0,Lv.15,1182,40
0,0,Lv.17,7,10
0,0,Lv.19,1178,24
0,0,Lv.18,1159,29
0,0,Lv.18,1196,41
0,0,Lv.14,7,26
0,0,Lv.18,1180,28
0,0,Lv.19,5,26
0,0,Lv.18,1186,29
0,0,Lv.15,1192,36
0,0,Lv.15,1185,18
0,0,Lv.13,10,18
0,0,Lv.20,13,18
0,0,Lv.16,1191,19
0,0,Lv.11,1185,24
0,0,Lv.15,1178,16
0,0,Lv.12,1167,22
0,0,Lv.20,6,16
0,0,Lv.18,1190,37
0,0,Lv.15,1181,22
0,0,Lv.10,1169,29
0,0,Lv.16,1,21
0,0,Lv.15,1197,20
0,0,Lv.15,1189,20
0,0,Lv.16,7,26
0,0,Lv.16,9,17
0,0,Lv.18,1177,27
0,0,Lv.16,8,23
0,0,Lv.17,1194,18
0,0,Lv.17,1178,19
0,0,Lv.18,1179,22
0,0,Lv.15,1185,2839
0,0,Lv.17,1185,2482
0,0,Lv.18,1185,19
0,0,Lv.18,1194,19
0,0,Lv.18,1196,28
0,0,Lv.13,1184,14
0,0,Lv.17,1178,24
0,0,Lv.19,9,21
0,0,Lv.16,6,26
0,0,Lv.13,1182,2636
0,0,Lv.19,1185,19
0,0,Lv.15,1173,31
0,0,Lv.18,11,19
0,0,Lv.16,13,19
0,0,Lv.20,1187,26
0,0,Lv.17,13,29
0,0,Lv.16,1190,2735
0,0,Lv.15,1193,23
0,0,Lv.16,11,15
0,0,Lv.15,1197,2614
0,0,Lv.19,7,23
2267,22142,Lv.20,62,54
0,0,Lv.17,1178,20
0,0,Lv.14,1172,28
0,0,Lv.15,1193,32
0,0,Lv.17,1199,2863
0,0,Lv.17,1188,2752
0,0,Lv.17,11,21
0,0,Lv.19,6,17
0,0,Lv.10,10,18
80,1034,Lv.4,2,9
0,0,Lv.16,1195,2743
0,0,Lv.17,7,19
0,0,Lv.19,1200,32
0,0,Lv.19,1181,27
0,0,Lv.19,1193,27
0,0,Lv.18,1195,25
0,0,Lv.17,1185,22
0,0,Lv.19,1183,29
0,0,Lv.12,1200,22
0,0,Lv.16,8,15
0,0,Lv.19,1185,28
0,0,Lv.18,1189,2554
0,0,Lv.10,1194,15
0,0,Lv.15,1185,27
0,0,Lv.15,10,15
0,0,Lv.17,1202,2719
0,0,Lv.17,1180,25
0,0,Lv.18,1176,26
0,0,Lv.19,1167,30
0,0,Lv.19,1192,26
0,0,Lv.14,1179,19
0,0,Lv.19,1176,21
0,0,Lv.19,1189,22
0,0,Lv.16,6,11
0,0,Lv.9,1196,33
0,0,Lv.13,1190,20
0,0,Lv.15,1204,28
0,0,Lv.15,6,22
0,0,Lv.9,1202,2538
0,0,Lv.18,1178,25
0,0,Lv.15,1200,18
0,0,Lv.13,1180,18
0,0,Lv.18,1193,31
0,0,Lv.19,1164,18
0,0,Lv.19,11,18
0,0,Lv.15,1189,24
0,0,Lv.16,11,15
0,0,Lv.17,9,17
0,0,Lv.14,1177,24
0,0,Lv.17,1182,2861
0,0,Lv.18,1195,2297
0,0,Lv.19,16,21
0,0,Lv.19,12,19
0,0,Lv.21,1208,18
0,0,Lv.15,1182,24
0,0,Lv.19,10,27
0,0,Lv.16,1194,19
0,0,Lv.15,1180,23
0,0,Lv.10,1183,22
0,0,Lv.9,1203,2573
0,0,Lv.17,1199,2785
0,0,Lv.15,10,19
0,0,Lv.17,1179,15
0,0,Lv.17,1169,25
0,0,Lv.15,10,18
0,0,Lv.19,16,21
0,0,Lv.13,1185,26
0,0,Lv.19,1174,25
0,0,Lv.18,1195,2297
0,0,Lv.19,1161,21
0,0,Lv.10,1182,19
0,0,Lv.9,1206,19
0,0,Lv.11,1150,30
0,0,Lv.19,1193,24
0,0,Lv.13,9,17
0,0,Lv.17,14,24
0,0,Lv.15,13,17
0,0,Lv.18,12,20
0,0,Lv.17,1184,2443
0,0,Lv.15,11,15
0,0,Lv.18,1176,26
0,0,Lv.13,1196,18
0,0,Lv.19,1173,2740
0,0,Lv.20,1188,380
0,0,Lv.13,1182,23
0,0,Lv.19,1165,20
821,9898,Lv.18,76,145
0,0,Lv.15,1179,33
0,0,Lv.16,1165,24
0,0,Lv.19,1169,21
0,0,Lv.15,1194,18
0,0,Lv.12,18,22
0,0,Lv.12,1192,30
0,0,Lv.17,1181,2408
0,0,Lv.18,1,14
0,0,Lv.18,6,31
0,0,Lv.18,1206,44
0,0,Lv.18,1197,2630
0,0,Lv.12,1192,30
0,0,Lv.18,1180,24
0,0,Lv.14,1171,24
0,0,Lv.18,8,17
0,0,Lv.17,1195,29
0,0,Lv.20,1192,22
0,0,Lv.16,1187,21
0,0,Lv.16,1193,2498
0,0,Lv.15,1182,32
0,0,Lv.19,1207,3002
0,0,Lv.11,1189,19
0,0,Lv.17,1201,15
0,0,Lv.14,15,27
0,0,Lv.19,1194,2541
0,0,Lv.16,1202,31
0,0,Lv.16,9,22
0,0,Lv.15,1163,22
0,0,Lv.19,1170,21
0,0,Lv.17,1189,2724
0,0,Lv.17,1194,27
0,0,Lv.16,1198,2712
0,0,Lv.15,8,23
0,0,Lv.19,16,20
0,0,Lv.17,1165,26
41,12746,Lv.10,13,2
0,0,Lv.19,1209,2512
0,0,Lv.14,1158,25
0,0,Lv.10,8,18
0,0,Lv.9,1176,26
0,0,Lv.19,1209,2572
0,0,Lv.17,9,19
0,0,Lv.15,1154,20
0,0,Lv.15,1175,24
0,0,Lv.10,1191,38
0,0,Lv.15,1195,2710
0,0,Lv.17,1172,23
0,0,Lv.20,1166,29
0,0,Lv.17,1191,20
0,0,Lv.19,1188,20
0,0,Lv.19,1191,41
0,0,Lv.13,1209,411
0,0,Lv.15,9,20
0,0,Lv.13,1196,2690
0,0,Lv.19,7,15
0,0,Lv.17,1191,26
0,0,Lv.17,1192,36
0,0,Lv.18,1164,413
0,0,Lv.15,1182,16
0,0,Lv.15,1191,2640
0,0,Lv.17,1193,27
0,0,Lv.18,1170,19
0,0,Lv.11,1163,24
0,0,Lv.16,1183,2871
0,0,Lv.19,1182,26
0,0,Lv.20,1176,19
0,0,Lv.19,11,22
0,0,Lv.13,1183,30
0,0,Lv.10,1186,24
0,0,Lv.16,1194,17
0,0,Lv.20,15,22
0,0,Lv.14,1193,2154
0,0,Lv.16,1190,24
0,0,Lv.19,11,30
0,0,Lv.15,1192,19
0,0,Lv.15,1192,20
0,0,Lv.14,1168,22
0,0,Lv.17,1181,33
0,0,Lv.15,8,26
0,0,Lv.19,15,27
0,0,Lv.16,12,20
0,0,Lv.19,1189,21
0,0,Lv.11,1190,36
0,0,Lv.15,9,20
0,0,Lv.15,1177,27
0,0,Lv.20,1173,26
0,0,Lv.18,11,28
0,0,Lv.16,1189,295
0,0,Lv.19,1161,25
0,0,Lv.17,1183,365
0,0,Lv.16,1183,31
0,0,Lv.15,15,20
0,0,Lv.15,1178,32
0,0,Lv.15,1184,29
